Page ID	Title	Author	Composition Year	Original Language	Translator	Translation Year	Project	Subject	Source URL	Text
27282	La deliziosa imperial residenza di Schönbrunn	Pietro Metastasio	XVIII secolo				letteratura	Poesie		"Come, Euterpe, al tuo Fedele
come mai la cetra usata,
polverosa, abbandonata
or di nuovo ardisci offrir?{{r|5}}
  Ch'io la tratti ah speri in vano:
pronta or più non è la mano
a rispondere al desir.

  Tempo fu che l'aure intorno
risonar facesti ardita,{{r|10}}
non dal Nume mal gradita
che ti accolse, e ti nutrì:
  or a lui sarebbe ingrato
rauco suon che, mal temprato,
più non è qual era un dì.{{r|15}}

  Di Belfonte il gran recinto
tu da me vuoi che s'onori,
che d'eccelsi Abitatori
scopre il genio, ed il poter:
  io cantarlo! Ah no, perdono:
{{r|20}}i miei pari atti non sono
tanto peso a sostener.

  Se in mirar mi trema il core
sol qual sia l'esterno aspetto,
quanto d'aria il regio tetto,
{{r|25}}quanto ingombri di terren;
  se innoltrarsi osasse il piede
nell'interna augusta sede,
che farebbe il core in sen?

  Là la mente creatrice
{{r|30}}tutto il grande, e tutto il bello
della squadra, e del pennello
ingegnosa radunò.
  L'arricchì regia larghezza;
ma il saper della ricchezza
{{r|35}}ogni vanto superò.

  I ricetti luminosi
passa quindi, e di', se puoi,
quanto s'offra agli occhi tuoi
di delizia, e di stupor.{{r|40}}
  Di', se a prova in altra parte,
come qui, natura, ed arte
quanto può mostrasse ancor.

  Vasto pian, terren sublime,
chiare fonti, e selve amene,
{{r|45}}vie distinte in varie scene
ben può quindi ognun scoprir:
  ma non già facondia alcuna
le bellezze ad una ad una
ne saprà giammai ridir.{{r|50}}

  Ti farà stupida, e muta
l'immortal mole eminente,
ch'alto in faccia al Sol cadente
regio cenno sollevò:
  non formar voci saprai,
{{r|55}}ma in te stessa ammirerai
chi tant'opra immaginò.

  Là, marmorea emula loggia
in altezza ai gioghi alpini,
d'onde agli Ungari confini
{{r|60}}giunge il guardo ammirator,
  fa corona all'ampia fronte
del frondoso aprico monte,
degno ben di tanto onor.

  Corron là di balza in balza
{{r|65}}da recondite sorgenti
acque impide, e ridenti
vasto pelago a formar:
  dal poter d'arte sagace
tutto il pian che a lor soggiace
{{r|70}}destinate a rallegrar.

  Scossa poi dal tuo stupore
se di là volgi le ciglia,
d'una in altra meraviglia
porterai dubbiosa il piè:
  nè saprai se questa, o quella{{r|75}}
di più rara, o di più bella
debba il vento aver da te.

  Se le chiare aperte vie
d'ordinate annose piante,
dove stanca il passo errante{{r|80}}
il sorpreso passaggier:
  dove l'occhio adombra, e in vano
cerca il termine lontano
su le tracce del pensier.{{r|85}}

  O se l'altre opache, e brune,
dove ogni arbore sublime
curva docile le cime,
e fa scudo ai rai del Sol:
  ove scherzan delle fronde,
{{r|90}}quando l'aura le confonde,
l'ombre tremule nel suol.

  Se i festivi laberinti
del Meandro imitatori,
dove il piè va in lieti errori
{{r|95}}libertà cercando in van:
  spesso riede ov'era, e spesso
par che giunga al varco appresso
quando più ne va lontan.

  Se in recessi angusti e soli,
{{r|100}}cui la selva asconde, e a cui
poco esposto al guardo altrui
guida il comodo sentier:
  ove han grato asilo ombroso
la stanchezza col riposo,
{{r|105}}l'innocenza col piacer.

  Qual sarà la tua dubbiezza
nel veder che in faccia al verno
qui ha Pomona autunno eterno,
ha qui Flora eterno april:
  che qui mostra industre cura{{r|110}}
quanto sa produr natura
di più caro, e più gentil.

  Qui non sol de' nostri lidi
vedrai pesci, augelli, e fiere
{{r|115}}fender l'acque, errare e schiere
nel bel carcere real;
  ma più d'un calcare il suolo,
girne a nuoto, alzarsi a volo,
che straniero ebbe il natal.{{r|120}}

  Qui da ignoti augei canori,
ch'altro ciel nutrir solea,
imparò l'Eco europea
nuovi carmi a replicar:
  pesci qui di strane sponde
{{r|125}}le lor vennero in quest'onde
auree squame ad ostentar.

  Varie diere, e in varie guise
tutte armate, o pinte il tergo
tributarie a questo albergo
{{r|130}}l'Asia, e l'Africa mandò:
  che de' pregi, ond'è fecondo
e l'antico e il nuovo mondo,
queste piagge a gara ornò.

  Fin dell'arsa Taprobana
{{r|135}}questa or gode aura felice
la gran belva adoratrice
della Dea del primo ciel:
  e di Sirio il raggio ammira,
che, il furor temprando e l'ira,
{{r|140}}tanto meno è qui crudel.

  Bella Euterpe, ah speri in vano
che sian scorte ai miei pensieri
quei portenti o finti, o veri
che la Grecia celebrò:
  niun di quelli, o Musa amica,{{r|145}}
ch'esaltò la fama antica,
dirsi a questo egual non può.

  Non d'Alcinoo i bei soggiorni,
gran soggetto a illustri penne,
{{r|150}}dove naufrago pervenne
l'Itacense pellegrin:
  non di lei l'opre ammirate
che dell'Asia in su l'Eufrate
seppe reggere il destin.{{r|155}}

  Delle Esperidi Sorelle
non le piante onuste d'oro,
che guardò sul lido Moro
l'incantato difensor:
  non qual altro i pregi agguaglia
{{r|160}}delle Tempe di Tessaglia
dove Apollo errò pastor.

  No: mancava in altre sponde
quella Dea che regna in queste,
e le adorna, e le riveste
{{r|165}}di splendore, e maestà:
  quella Dea ch'ogni alma incanta,
quella Dea di cui si vanta
a ragion la nostra età.

  Ma tu ridi ai dubbj miei?
{{r|170}}so perché: stupisci, o Musa,
ch'io mi scusi, e nella scusa
già m'affretti ad ubbidir.
  Ah quell'impeto impensato,
che apre il labbro al canto usato,
{{r|175}}è costume, e non ardir.

  Di quell'Astro è solit'opra
che qui fausto è sempre a noi,
che i benigni influssi suoi
mai non seppe a noi negar:{{r|180}}
  che valore all'alma inspira,
che la muta annosa lira
e di nuovo risonar."
306090	La devozzione der Divin'Amore	Giuseppe Gioachino Belli	1831				letteratura	sonetti	Indice:Sonetti romaneschi I.djvu	
308493	La diana de la povera ggente	Giuseppe Gioachino Belli	1844				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
306902	La difesa de Roma	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
306646	La diliggenza nova	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
307126	La dipennenza der Papa	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
307504	La dispenza der madrimonio	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
308361	La disputa ar caffè	Giuseppe Gioachino Belli	1837				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
307095	La distribbuzzion de li titoli	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
538557	La divina Pietà veggio ormai stanca	Francesco Domenico Clementi					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
254508	La divina Provvidenza	Giacomo Zanella	1868				letteratura	Poesie	Indice:Versi di Giacomo Zanella.djvu	
307162	La divozzione	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
822539	La dolce vista e 'l bel guardo soave (Lucas)	Cino da Pistoia	XIII secolo				Duecento	Poesie	Indice:The Oxford book of Italian verse.djvu	
932470	La donna	Auguste Verdot	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
307595	La donna arrubbata	Giuseppe Gioachino Belli	1844				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
735279	La donna del Vergiù	Anonimo	1914					cantari	Indice:AA. VV. – Fiore di leggende, Cantari antichi, 1914 – BEIC 1818672.djvu	
307582	La donna filisce	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
254742	La donna forte	Giacomo Zanella	1868				letteratura	Poesie	Indice:Versi di Giacomo Zanella.djvu	
306811	La donna fregàle	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
306653	La donna gravida (1833)	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
308922	La donna gravida (1835)	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
307505	La donna liticata	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
827068	La donna Lombarda	Francesco Dall'Ongaro	1848				Letteratura	Poesie	Indice:The Oxford book of Italian verse.djvu	
307246	La faccenna de premura	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
306293	La faccia d'affogato	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
308572	La faccia de la luna	Giuseppe Gioachino Belli	1846				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
308303	La faccia der monno	Giuseppe Gioachino Belli	1836				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
306944	La famijja de la sor'Aghita	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
307250	La famijja poverella	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
306707	La famijja sur cannejjere	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
932417	La fanciulla cieca	Joseph Roumanille	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
859549	La Faoniade	Vincenzo Maria Imperiali	1780					Raccolte di poesie	Indice:Verri - Le avventure di Saffo e la Faoniade, Parigi, Molini, 1790.djvu	
932406	La farandola	Gabriel Perrier.	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
932404	La farfalla	Mad. de Pages	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
84853	La farfalletta	Luigi Sailer	1870				letteratura	Poesie		"La vispa Teresa
avea tra l'erbetta
A volo sorpresa
{{R|4}}gentil farfalletta
E tutta giuliva
stringendola viva
gridava a distesa:
{{R|8}}""L'ho presa! L'ho presa!"".

A lei supplicando
l'afflitta gridò:
""Vivendo, volando
{{R|12}}che male ti fò?
Tu sì mi fai male
stringendomi l'ale!
Deh, lasciami! Anch'io
{{R|16}}son figlia di Dio!"".

Teresa pentita
allenta le dita:
""Va', torna all'erbetta,
{{R|20}}gentil farfalletta"".
Confusa, pentita,
Teresa arrossì,
dischiuse le dita
{{R|24}}e quella fuggì."
932530	La fata della Valle del Giglio	Bernard Sarrieu	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
